Year,Date,Start,End,Location,Site,Habitat,Transect,Swath,Taxonomy,Family,Count,Total_Length,Length_Anomaly,Biomass,Coarse_Trophic,Fine_Trophic,Cloud_Cover,Wind_Velocity,Sea_State,Swell,Visibility,Surge,Diver
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 1 m,0.5,error,2,1,Paracirrhites arcatus,Cirrhitidae,4,80,0,     33.25,Secondary Consumer,Benthic Invertebrate Consumer,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 1 m,0.5,error,2,1,Plagiotremus tapeinosoma,Blenniidae,2,50,0,      1.14,Secondary Consumer,Fish Scale Consumer,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 1 m,0.5,error,2,1,Plectroglyphidodon johnstonianus,Pomacentridae,3,40,0,      7.08,Secondary Consumer,Omnivore,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 1 m,0.5,error,2,1,Plectroglyphidodon johnstonianus,Pomacentridae,8,50,0,     34.01,Secondary Consumer,Omnivore,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 1 m,0.5,error,2,1,Plectroglyphidodon johnstonianus,Pomacentridae,6,60,0,     41.24,Secondary Consumer,Omnivore,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 1 m,0.5,error,2,1,Plectroglyphidodon lacrymatus,Pomacentridae,1,45,0,      1.65,Primary Consumer,Omnivore,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 1 m,0.5,error,2,1,Plectroglyphidodon lacrymatus,Pomacentridae,2,50,0,      4.62,Primary Consumer,Omnivore,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 1 m,0.5,error,2,1,Plectroglyphidodon lacrymatus,Pomacentridae,1,55,0,      3.13,Primary Consumer,Omnivore,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 1 m,0.5,error,2,1,Pseudocheilinus hexataenia,Labridae,1,25,0,      0.20,Secondary Consumer,Benthic Invertebrate Consumer,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 1 m,0.5,error,2,1,Pseudocheilinus hexataenia,Labridae,6,35,0,      3.44,Secondary Consumer,Benthic Invertebrate Consumer,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 1 m,0.5,error,2,1,Pseudocheilinus hexataenia,Labridae,2,40,0,      1.75,Secondary Consumer,Benthic Invertebrate Consumer,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 1 m,0.5,error,2,1,Pseudocheilinus octotaenia,Labridae,1,60,0,      3.18,Secondary Consumer,Benthic Invertebrate Consumer,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 1 m,0.5,error,2,1,Pseudocheilinus tetrataenia,Labridae,2,40,0,      1.75,Secondary Consumer,Benthic Invertebrate Consumer,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 1 m,0.5,error,2,1,Stegastes fasciolatus,Pomacentridae,8,70,0,     73.39,Primary Consumer,Herbivore/Detritivore,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Acanthurus nigricauda,Acanthuridae,1,220,0,    159.3,Primary Consumer,Sediment Sucker,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Acanthurus nigrofuscus,Acanthuridae,18,60,0,     74.11,Primary Consumer,Cropper,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Acanthurus nigrofuscus,Acanthuridae,16,70,0,    105.07,Primary Consumer,Cropper,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Acanthurus nigros,Acanthuridae,1,130,0,     44.8,Primary Consumer,Cropper,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Acanthurus olivaceus,Acanthuridae,1,190,0,    130.5,Primary Consumer,Sediment Sucker,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Acanthurus olivaceus,Acanthuridae,2,200,0,    304.2,Primary Consumer,Sediment Sucker,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Balistapus undulatus,Balistidae,1,110,0,     19.5,Secondary Consumer,Omnivore,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Balistapus undulatus,Balistidae,1,130,0,     34.3,Secondary Consumer,Omnivore,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Cantherhines sandwichiensis,Monacanthidae,2,120,0,     46.4,Primary Consumer,Omnivore,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Cantherhines sandwichiensis,Monacanthidae,1,130,0,     30.1,Primary Consumer,Omnivore,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Centropyge bispinosa,Pomacanthidae,1,40,0,      3.01,Primary Consumer,Omnivore,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Centropyge bispinosa,Pomacanthidae,4,50,0,     19.91,Primary Consumer,Omnivore,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Centropyge flavissima,Pomacanthidae,1,25,0,      0.79,Primary Consumer,Omnivore,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Centropyge flavissima,Pomacanthidae,2,30,0,      2.53,Primary Consumer,Omnivore,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Centropyge flavissima,Pomacanthidae,1,35,0,      1.88,Primary Consumer,Omnivore,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Centropyge flavissima,Pomacanthidae,2,40,0,      5.31,Primary Consumer,Omnivore,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Centropyge flavissima,Pomacanthidae,5,45,0,     17.97,Primary Consumer,Omnivore,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Centropyge flavissima,Pomacanthidae,2,50,0,      9.43,Primary Consumer,Omnivore,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Centropyge loricula,Pomacanthidae,1,35,0,      1.88,Primary Consumer,Omnivore,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Cephalopholis argus,Serranidae,1,180,0,     91.5,Piscivore_primarily,Piscivore,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Cephalopholis urodeta,Serranidae,1,120,0,     31.0,Piscivore_primarily,Piscivore,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Cephalopholis urodeta,Serranidae,3,140,0,    143.6,Piscivore_primarily,Piscivore,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Cephalopholis urodeta,Serranidae,1,160,0,     69.7,Piscivore_primarily,Piscivore,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Chaetodon pelewensis,Chaetodontidae,1,50,0,      3.08,Secondary Consumer,Corallivore,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Chaetodon pelewensis,Chaetodontidae,3,60,0,     16.88,Secondary Consumer,Corallivore,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Chaetodon pelewensis,Chaetodontidae,2,90,0,     42.84,Secondary Consumer,Corallivore,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Chaetodon quadrimaculatus,Chaetodontidae,2,90,0,     43.60,Secondary Consumer,Corallivore,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Chaetodon quadrimaculatus,Chaetodontidae,7,100,0,    205.3,Secondary Consumer,Corallivore,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Cheilinus oxycephalus,Labridae,2,60,0,      7.43,Secondary Consumer,Benthic Invertebrate Consumer,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Cheilio inermis,Labridae,1,110,0,      5.7,Secondary Consumer,Benthic Invertebrate Consumer,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Chlorurus spilurus,Scaridae,1,90,0,     16.55,Primary Consumer,Excavator,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Chlorurus spilurus,Scaridae,41,120,0,   1594.0,Primary Consumer,Excavator,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Chlorurus spilurus,Scaridae,37,140,0,   2273.3,Primary Consumer,Excavator,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Chlorurus spilurus,Scaridae,6,190,0,    912.8,Primary Consumer,Excavator,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Chlorurus spilurus,Scaridae,1,210,0,    204.8,Primary Consumer,Excavator,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Chromis acares,Pomacentridae,125,20,0,     16.09,Planktivore,Planktivore_exclusively,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Chromis acares,Pomacentridae,10,25,0,      2.61,Planktivore,Planktivore_exclusively,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Chromis iomelas,Pomacentridae,5,20,0,      0.35,Planktivore,Omnivore,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Chromis iomelas,Pomacentridae,12,30,0,      3.30,Planktivore,Omnivore,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Chromis margaritifer,Pomacentridae,40,15,0,      1.36,Planktivore,Omnivore,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Chromis margaritifer,Pomacentridae,17,25,0,      2.92,Planktivore,Omnivore,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Chromis margaritifer,Pomacentridae,6,30,0,      1.84,Planktivore,Omnivore,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Chromis vanderbilti,Pomacentridae,150,30,0,     69.78,Planktivore,Planktivore_exclusively,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Cirrhilabrus exquisitus,Labridae,1,30,0,      0.33,Planktivore,Planktivore_exclusively,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Cirrhilabrus exquisitus,Labridae,1,60,0,      2.97,Planktivore,Planktivore_exclusively,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Cirrhilabrus scottorum,Labridae,3,50,0,      5.34,Secondary Consumer,Benthic Invertebrate Consumer,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Cirrhilabrus scottorum,Labridae,8,60,0,     25.44,Secondary Consumer,Benthic Invertebrate Consumer,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Ctenochaetus striatus,Acanthuridae,2,130,0,     80.2,Primary Consumer,Brusher,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Ctenochaetus striatus,Acanthuridae,2,150,0,    124.3,Primary Consumer,Brusher,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Epibulus insidiator,Labridae,1,160,0,     71.9,Piscivore_primarily,Piscivore,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Epibulus insidiator,Labridae,1,190,0,    122.0,Piscivore_primarily,Piscivore,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Gomphosus varius,Labridae,2,30,0,      0.72,Secondary Consumer,Benthic Invertebrate Consumer,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Gomphosus varius,Labridae,3,40,0,      2.34,Secondary Consumer,Benthic Invertebrate Consumer,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Gomphosus varius,Labridae,3,50,0,      4.28,Secondary Consumer,Benthic Invertebrate Consumer,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Gomphosus varius,Labridae,2,60,0,      4.67,Secondary Consumer,Benthic Invertebrate Consumer,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Gomphosus varius,Labridae,1,80,0,      5.08,Secondary Consumer,Benthic Invertebrate Consumer,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Gomphosus varius,Labridae,1,130,0,     18.9,Secondary Consumer,Benthic Invertebrate Consumer,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Halichoeres claudia,Labridae,1,45,0,      1.43,Secondary Consumer,Benthic Invertebrate Consumer,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Halichoeres claudia,Labridae,4,50,0,      7.83,Secondary Consumer,Benthic Invertebrate Consumer,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Labroides dimidiatus,Labridae,1,50,0,      1.07,Secondary Consumer,Benthic Invertebrate Consumer,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Labroides rubrolabiatus,Labridae,1,45,0,      0.76,Secondary Consumer,Benthic Invertebrate Consumer,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Melichthys vidua,Balistidae,5,150,0,    278.8,Primary Consumer,Omnivore,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Naso lituratus,Acanthuridae,2,190,0,    137.1,Primary Consumer,Browser,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Naso lituratus,Acanthuridae,3,210,0,    284.7,Primary Consumer,Browser,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Parupeneus multifasciatus,Mullidae,2,70,0,      8.60,Secondary Consumer,Benthic Invertebrate Consumer,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Pomachromis fuscidorsalis,Pomacentridae,2,40,0,      2.46,Planktivore,Planktivore_exclusively,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Scarus frenatus,Scaridae,2,150,0,    140.2,Primary Consumer,Scraper,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Scarus globiceps,Scaridae,4,130,0,    183.7,Primary Consumer,Scraper,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Scarus oviceps,Scaridae,1,140,0,     57.2,Primary Consumer,Scraper,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Scarus oviceps,Scaridae,1,180,0,    120.2,Primary Consumer,Scraper,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Scarus oviceps,Scaridae,1,190,0,    141.0,Primary Consumer,Scraper,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Scarus psittacus,Scaridae,1,150,0,     84.1,Primary Consumer,Scraper,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Sufflamen bursa,Balistidae,8,80,0,    114.49,Secondary Consumer,Omnivore,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Sufflamen bursa,Balistidae,2,110,0,     72.7,Secondary Consumer,Omnivore,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Sufflamen bursa,Balistidae,3,120,0,    140.8,Secondary Consumer,Omnivore,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Thalassoma lutescens,Labridae,1,40,0,      0.88,Secondary Consumer,Benthic Invertebrate Consumer,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Thalassoma quinquevittatum,Labridae,5,50,0,      8.99,Secondary Consumer,Benthic Invertebrate Consumer,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Thalassoma quinquevittatum,Labridae,9,70,0,     45.86,Secondary Consumer,Benthic Invertebrate Consumer,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Thalassoma quinquevittatum,Labridae,16,80,0,    123.28,Secondary Consumer,Benthic Invertebrate Consumer,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Zebrasoma scopas,Acanthuridae,10,140,0,    783.9,Primary Consumer,Concealed Cropper,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 2 Swath 5 m,0.5,error,2,5,Zebrasoma velifer,Acanthuridae,1,180,0,    135.8,Primary Consumer,Concealed Cropper,85,1,0,0.25,30.6,0.5,AB
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 3 Swath 1 m,0.5,error,3,1,Caracanthus maculatus,Scorpaenidae,12,30,0,      7.20,Secondary Consumer,Benthic Invertebrate Consumer,85,1,0,0.25,30.6,0.5,BS
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 3 Swath 1 m,0.5,error,3,1,Nemateleotris magnifica,Gobiidae,2,90,1,     23.23,Planktivore,Planktivore_exclusively,85,1,0,0.25,30.6,0.5,BS
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 3 Swath 1 m,0.5,error,3,1,Neocirrhites armatus,Cirrhitidae,2,30,0,      0.67,Secondary Consumer,Benthic Invertebrate Consumer,85,1,0,0.25,30.6,0.5,BS
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 3 Swath 1 m,0.5,error,3,1,Neocirrhites armatus,Cirrhitidae,6,40,0,      5.18,Secondary Consumer,Benthic Invertebrate Consumer,85,1,0,0.25,30.6,0.5,BS
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 3 Swath 1 m,0.5,error,3,1,Neocirrhites armatus,Cirrhitidae,5,50,0,      8.95,Secondary Consumer,Benthic Invertebrate Consumer,85,1,0,0.25,30.6,0.5,BS
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 3 Swath 1 m,0.5,error,3,1,Paracirrhites arcatus,Cirrhitidae,1,30,0,      0.34,Secondary Consumer,Benthic Invertebrate Consumer,85,1,0,0.25,30.6,0.5,BS
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 3 Swath 1 m,0.5,error,3,1,Paracirrhites arcatus,Cirrhitidae,4,40,0,      3.45,Secondary Consumer,Benthic Invertebrate Consumer,85,1,0,0.25,30.6,0.5,BS
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 3 Swath 1 m,0.5,error,3,1,Paracirrhites arcatus,Cirrhitidae,7,50,0,     12.53,Secondary Consumer,Benthic Invertebrate Consumer,85,1,0,0.25,30.6,0.5,BS
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 3 Swath 1 m,0.5,error,3,1,Paracirrhites arcatus,Cirrhitidae,2,55,0,      4.89,Secondary Consumer,Benthic Invertebrate Consumer,85,1,0,0.25,30.6,0.5,BS
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 3 Swath 1 m,0.5,error,3,1,Paracirrhites arcatus,Cirrhitidae,5,60,0,     16.23,Secondary Consumer,Benthic Invertebrate Consumer,85,1,0,0.25,30.6,0.5,BS
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 3 Swath 1 m,0.5,error,3,1,Paracirrhites arcatus,Cirrhitidae,3,70,0,     16.12,Secondary Consumer,Benthic Invertebrate Consumer,85,1,0,0.25,30.6,0.5,BS
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 3 Swath 1 m,0.5,error,3,1,Plectroglyphidodon johnstonianus,Pomacentridae,8,40,0,     18.89,Secondary Consumer,Omnivore,85,1,0,0.25,30.6,0.5,BS
2015,2015-08-02,8:55 ,10:00,LTER 0.5 Forereef Fish Transect 3 Swath 1 m,0.5,error,3,1,Plectroglyphidodon johnstonianus,Pomacentridae,1,45,0,      3.22,Secondary Consumer,Omnivore,85,1,0,0.25,30.6,0.5,BS
