Year,Date,Start,End,Location,Site,Habitat,Transect,Swath,Taxonomy,Family,Count,Cloud_Cover,Wind_Velocity,Sea_State,Swell,Visibility,Surge,Diver
2005,2005-07-24,14:30,16:00,LTER 1 Backreef Fish Transect 4 Swath 5 m,1,BA,4,5,Gnathodentex aureolineatus,Lethrinidae,1,70,1,1,0,15,0,KS+CK
2005,2005-07-24,14:30,16:00,LTER 1 Backreef Fish Transect 4 Swath 5 m,1,BA,4,5,Gomphosus varius,Labridae,6,70,1,1,0,15,0,KS+CK
2005,2005-07-24,14:30,16:00,LTER 1 Backreef Fish Transect 4 Swath 5 m,1,BA,4,5,Halichoeres hortulanus,Labridae,9,70,1,1,0,15,0,KS+CK
2005,2005-07-24,14:30,16:00,LTER 1 Backreef Fish Transect 4 Swath 5 m,1,BA,4,5,Halichoeres margaritaceus,Labridae,2,70,1,1,0,15,0,KS+CK
2005,2005-07-24,14:30,16:00,LTER 1 Backreef Fish Transect 4 Swath 5 m,1,BA,4,5,Heniochus chrysostomus,Chaetodontidae,3,70,1,1,0,15,0,KS+CK
2005,2005-07-24,14:30,16:00,LTER 1 Backreef Fish Transect 4 Swath 5 m,1,BA,4,5,Labroides bicolor,Labridae,2,70,1,1,0,15,0,KS+CK
2005,2005-07-24,14:30,16:00,LTER 1 Backreef Fish Transect 4 Swath 5 m,1,BA,4,5,Parupeneus insularis,Mullidae,2,70,1,1,0,15,0,KS+CK
2005,2005-07-24,14:30,16:00,LTER 1 Backreef Fish Transect 4 Swath 5 m,1,BA,4,5,Parupeneus pleurostigma,Mullidae,1,70,1,1,0,15,0,KS+CK
2005,2005-07-24,14:30,16:00,LTER 1 Backreef Fish Transect 4 Swath 5 m,1,BA,4,5,Rhinecanthus lunula,Balistidae,1,70,1,1,0,15,0,KS+CK
2005,2005-07-24,14:30,16:00,LTER 1 Backreef Fish Transect 4 Swath 5 m,1,BA,4,5,Scarus oviceps,Scaridae,1,70,1,1,0,15,0,KS+CK
2005,2005-07-24,14:30,16:00,LTER 1 Backreef Fish Transect 4 Swath 5 m,1,BA,4,5,Siganus spinus,Siganidae,2,70,1,1,0,15,0,KS+CK
2005,2005-07-24,14:30,16:00,LTER 1 Backreef Fish Transect 4 Swath 5 m,1,BA,4,5,Thalassoma hardwicke,Labridae,25,70,1,1,0,15,0,KS+CK
2005,2005-07-24,14:30,16:00,LTER 1 Backreef Fish Transect 4 Swath 5 m,1,BA,4,5,Zanclus cornutus,Zanclidae,2,70,1,1,0,15,0,KS+CK
2005,2005-07-24,14:30,16:00,LTER 1 Backreef Fish Transect 4 Swath 5 m,1,BA,4,5,Zebrasoma scopas,Acanthuridae,3,70,1,1,0,15,0,KS+CK
2005,2005-07-25,09:15,12:00,LTER 1 Forereef Fish Transect 1 Swath 1 m,1,FO,1,1,Canthigaster solandri,Tetraodontidae,1,50,1,0,0,51,0,AB+SH
2005,2005-07-25,09:15,12:00,LTER 1 Forereef Fish Transect 1 Swath 1 m,1,FO,1,1,Caracanthus maculatus,Scorpaenidae,4,50,1,0,0,51,0,AB+SH
2005,2005-08-13,13:30,15:45,LTER 1 Forereef Fish Transect 1 Swath 1 m,1,FO,1,1,Caracanthus maculatus,Scorpaenidae,7,20,0,0,1,51,0,AB+SH
2005,2005-08-05,13:40,15:25,LTER 1 Forereef Fish Transect 1 Swath 1 m,1,FO,1,1,Caracanthus maculatus,Scorpaenidae,7,10,0,0,0,40,0,AB+SH
2005,2005-08-13,13:30,15:45,LTER 1 Forereef Fish Transect 1 Swath 1 m,1,FO,1,1,Exallias brevis,Blenniidae,1,20,0,0,1,51,0,AB+SH
2005,2005-08-05,13:40,15:25,LTER 1 Forereef Fish Transect 1 Swath 1 m,1,FO,1,1,Exallias brevis,Blenniidae,1,10,0,0,0,40,0,AB+SH
2005,2005-07-25,09:15,12:00,LTER 1 Forereef Fish Transect 1 Swath 1 m,1,FO,1,1,Nemateleotris magnifica,Gobiidae,20,50,1,0,0,51,0,AB+SH
2005,2005-08-13,13:30,15:45,LTER 1 Forereef Fish Transect 1 Swath 1 m,1,FO,1,1,Nemateleotris magnifica,Gobiidae,10,20,0,0,1,51,0,AB+SH
2005,2005-08-05,13:40,15:25,LTER 1 Forereef Fish Transect 1 Swath 1 m,1,FO,1,1,Nemateleotris magnifica,Gobiidae,10,10,0,0,0,40,0,AB+SH
2005,2005-07-25,09:15,12:00,LTER 1 Forereef Fish Transect 1 Swath 1 m,1,FO,1,1,Neocirrhites armatus,Cirrhitidae,24,50,1,0,0,51,0,AB+SH
2005,2005-08-13,13:30,15:45,LTER 1 Forereef Fish Transect 1 Swath 1 m,1,FO,1,1,Neocirrhites armatus,Cirrhitidae,22,20,0,0,1,51,0,AB+SH
2005,2005-08-05,13:40,15:25,LTER 1 Forereef Fish Transect 1 Swath 1 m,1,FO,1,1,Neocirrhites armatus,Cirrhitidae,22,10,0,0,0,40,0,AB+SH
2005,2005-08-13,13:30,15:45,LTER 1 Forereef Fish Transect 1 Swath 1 m,1,FO,1,1,Ostracion meleagris,Ostraciidae,1,20,0,0,1,51,0,AB+SH
2005,2005-08-05,13:40,15:25,LTER 1 Forereef Fish Transect 1 Swath 1 m,1,FO,1,1,Ostracion meleagris,Ostraciidae,1,10,0,0,0,40,0,AB+SH
2005,2005-08-05,13:40,15:25,LTER 1 Forereef Fish Transect 1 Swath 1 m,1,FO,1,1,Paracirrhites arcatus,Cirrhitidae,31,10,0,0,0,40,0,AB+SH
2005,2005-07-25,09:15,12:00,LTER 1 Forereef Fish Transect 1 Swath 1 m,1,FO,1,1,Paracirrhites arcatus,Cirrhitidae,18,50,1,0,0,51,0,AB+SH
2005,2005-08-13,13:30,15:45,LTER 1 Forereef Fish Transect 1 Swath 1 m,1,FO,1,1,Paracirrhites arcatus,Cirrhitidae,31,20,0,0,1,51,0,AB+SH
2005,2005-07-25,09:15,12:00,LTER 1 Forereef Fish Transect 1 Swath 1 m,1,FO,1,1,Paracirrhites forsteri,Cirrhitidae,2,50,1,0,0,51,0,AB+SH
2005,2005-08-13,13:30,15:45,LTER 1 Forereef Fish Transect 1 Swath 1 m,1,FO,1,1,Paracirrhites hemistictus,Cirrhitidae,1,20,0,0,1,51,0,AB+SH
2005,2005-08-05,13:40,15:25,LTER 1 Forereef Fish Transect 1 Swath 1 m,1,FO,1,1,Paracirrhites hemistictus,Cirrhitidae,1,10,0,0,0,40,0,AB+SH
2005,2005-07-25,09:15,12:00,LTER 1 Forereef Fish Transect 1 Swath 1 m,1,FO,1,1,Plectroglyphidodon dickii,Pomacentridae,1,50,1,0,0,51,0,AB+SH
2005,2005-07-25,09:15,12:00,LTER 1 Forereef Fish Transect 1 Swath 1 m,1,FO,1,1,Plectroglyphidodon johnstonianus,Pomacentridae,10,50,1,0,0,51,0,AB+SH
2005,2005-08-13,13:30,15:45,LTER 1 Forereef Fish Transect 1 Swath 1 m,1,FO,1,1,Plectroglyphidodon johnstonianus,Pomacentridae,23,20,0,0,1,51,0,AB+SH
2005,2005-08-05,13:40,15:25,LTER 1 Forereef Fish Transect 1 Swath 1 m,1,FO,1,1,Plectroglyphidodon johnstonianus,Pomacentridae,23,10,0,0,0,40,0,AB+SH
2005,2005-07-25,09:15,12:00,LTER 1 Forereef Fish Transect 1 Swath 1 m,1,FO,1,1,Plectroglyphidodon lacrymatus,Pomacentridae,9,50,1,0,0,51,0,AB+SH
2005,2005-08-13,13:30,15:45,LTER 1 Forereef Fish Transect 1 Swath 1 m,1,FO,1,1,Plectroglyphidodon lacrymatus,Pomacentridae,16,20,0,0,1,51,0,AB+SH
2005,2005-08-05,13:40,15:25,LTER 1 Forereef Fish Transect 1 Swath 1 m,1,FO,1,1,Plectroglyphidodon lacrymatus,Pomacentridae,16,10,0,0,0,40,0,AB+SH
2005,2005-07-25,09:15,12:00,LTER 1 Forereef Fish Transect 1 Swath 1 m,1,FO,1,1,Pseudocheilinus hexataenia,Labridae,41,50,1,0,0,51,0,AB+SH
2005,2005-08-13,13:30,15:45,LTER 1 Forereef Fish Transect 1 Swath 1 m,1,FO,1,1,Pseudocheilinus hexataenia,Labridae,66,20,0,0,1,51,0,AB+SH
2005,2005-08-05,13:40,15:25,LTER 1 Forereef Fish Transect 1 Swath 1 m,1,FO,1,1,Pseudocheilinus hexataenia,Labridae,66,10,0,0,0,40,0,AB+SH
2005,2005-08-13,13:30,15:45,LTER 1 Forereef Fish Transect 1 Swath 1 m,1,FO,1,1,Pseudocheilinus octotaenia,Labridae,1,20,0,0,1,51,0,AB+SH
2005,2005-08-05,13:40,15:25,LTER 1 Forereef Fish Transect 1 Swath 1 m,1,FO,1,1,Pseudocheilinus octotaenia,Labridae,1,10,0,0,0,40,0,AB+SH
2005,2005-07-25,09:15,12:00,LTER 1 Forereef Fish Transect 1 Swath 1 m,1,FO,1,1,Pseudocheilinus tetrataenia,Labridae,6,50,1,0,0,51,0,AB+SH
2005,2005-08-13,13:30,15:45,LTER 1 Forereef Fish Transect 1 Swath 1 m,1,FO,1,1,Pseudocheilinus tetrataenia,Labridae,2,20,0,0,1,51,0,AB+SH
2005,2005-08-05,13:40,15:25,LTER 1 Forereef Fish Transect 1 Swath 1 m,1,FO,1,1,Pseudocheilinus tetrataenia,Labridae,2,10,0,0,0,40,0,AB+SH
2005,2005-07-25,09:15,12:00,LTER 1 Forereef Fish Transect 1 Swath 1 m,1,FO,1,1,Sargocentron microstoma,Holocentridae,1,50,1,0,0,51,0,AB+SH
2005,2005-08-13,13:30,15:45,LTER 1 Forereef Fish Transect 1 Swath 1 m,1,FO,1,1,Sargocentron microstoma,Holocentridae,2,20,0,0,1,51,0,AB+SH
2005,2005-08-05,13:40,15:25,LTER 1 Forereef Fish Transect 1 Swath 1 m,1,FO,1,1,Sargocentron microstoma,Holocentridae,2,10,0,0,0,40,0,AB+SH
2005,2005-08-13,13:30,15:45,LTER 1 Forereef Fish Transect 1 Swath 1 m,1,FO,1,1,Sargocentron tiere,Holocentridae,1,20,0,0,1,51,0,AB+SH
2005,2005-08-05,13:40,15:25,LTER 1 Forereef Fish Transect 1 Swath 1 m,1,FO,1,1,Sargocentron tiere,Holocentridae,1,10,0,0,0,40,0,AB+SH
2005,2005-07-25,09:15,12:00,LTER 1 Forereef Fish Transect 1 Swath 1 m,1,FO,1,1,Saurida gracilis,Synodontidae,1,50,1,0,0,51,0,AB+SH
2005,2005-07-25,09:15,12:00,LTER 1 Forereef Fish Transect 1 Swath 1 m,1,FO,1,1,Stegastes nigricans,Pomacentridae,2,50,1,0,0,51,0,AB+SH
2005,2005-07-25,09:15,12:00,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Acanthurus nigricans,Acanthuridae,6,50,1,0,0,51,0,AB+SH
2005,2005-08-13,13:30,15:45,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Acanthurus nigricans,Acanthuridae,5,20,0,0,1,51,0,AB+SH
2005,2005-08-05,13:40,15:25,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Acanthurus nigricans,Acanthuridae,2,10,0,0,0,40,0,AB+SH
2005,2005-08-13,13:30,15:45,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Acanthurus nigricauda,Acanthuridae,1,20,0,0,1,51,0,AB+SH
2005,2005-07-25,09:15,12:00,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Acanthurus nigrofuscus,Acanthuridae,59,50,1,0,0,51,0,AB+SH
2005,2005-08-13,13:30,15:45,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Acanthurus nigrofuscus,Acanthuridae,48,20,0,0,1,51,0,AB+SH
2005,2005-08-05,13:40,15:25,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Acanthurus nigrofuscus,Acanthuridae,32,10,0,0,0,40,0,AB+SH
2005,2005-07-25,09:15,12:00,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Acanthurus pyroferus,Acanthuridae,3,50,1,0,0,51,0,AB+SH
2005,2005-08-13,13:30,15:45,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Acanthurus pyroferus,Acanthuridae,1,20,0,0,1,51,0,AB+SH
2005,2005-08-05,13:40,15:25,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Acanthurus pyroferus,Acanthuridae,6,10,0,0,0,40,0,AB+SH
2005,2005-08-13,13:30,15:45,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Acanthurus thompsoni,Acanthuridae,1,20,0,0,1,51,0,AB+SH
2005,2005-08-05,13:40,15:25,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Anampses twistii,Labridae,1,10,0,0,0,40,0,AB+SH
2005,2005-07-25,09:15,12:00,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Balistapus undulatus,Balistidae,8,50,1,0,0,51,0,AB+SH
2005,2005-08-05,13:40,15:25,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Balistapus undulatus,Balistidae,3,10,0,0,0,40,0,AB+SH
2005,2005-08-13,13:30,15:45,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Balistapus undulatus,Balistidae,3,20,0,0,1,51,0,AB+SH
2005,2005-08-05,13:40,15:25,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Cantherhines sandwichiensis,Monacanthidae,1,10,0,0,0,40,0,AB+SH
2005,2005-07-25,09:15,12:00,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Centropyge bispinosa,Pomacanthidae,23,50,1,0,0,51,0,AB+SH
2005,2005-08-13,13:30,15:45,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Centropyge bispinosa,Pomacanthidae,9,20,0,0,1,51,0,AB+SH
2005,2005-08-05,13:40,15:25,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Centropyge bispinosa,Pomacanthidae,14,10,0,0,0,40,0,AB+SH
2005,2005-08-05,13:40,15:25,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Centropyge flavissima,Pomacanthidae,19,10,0,0,0,40,0,AB+SH
2005,2005-07-25,09:15,12:00,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Centropyge flavissima,Pomacanthidae,21,50,1,0,0,51,0,AB+SH
2005,2005-08-13,13:30,15:45,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Centropyge flavissima,Pomacanthidae,10,20,0,0,1,51,0,AB+SH
2005,2005-08-05,13:40,15:25,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Centropyge heraldi,Pomacanthidae,1,10,0,0,0,40,0,AB+SH
2005,2005-08-05,13:40,15:25,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Centropyge loricula,Pomacanthidae,14,10,0,0,0,40,0,AB+SH
2005,2005-07-25,09:15,12:00,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Centropyge loricula,Pomacanthidae,10,50,1,0,0,51,0,AB+SH
2005,2005-08-13,13:30,15:45,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Centropyge loricula,Pomacanthidae,7,20,0,0,1,51,0,AB+SH
2005,2005-07-25,09:15,12:00,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Cephalopholis argus,Serranidae,3,50,1,0,0,51,0,AB+SH
2005,2005-08-05,13:40,15:25,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Cephalopholis argus,Serranidae,7,10,0,0,0,40,0,AB+SH
2005,2005-08-13,13:30,15:45,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Cephalopholis argus,Serranidae,14,20,0,0,1,51,0,AB+SH
2005,2005-08-05,13:40,15:25,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Cephalopholis urodeta,Serranidae,7,10,0,0,0,40,0,AB+SH
2005,2005-07-25,09:15,12:00,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Cephalopholis urodeta,Serranidae,6,50,1,0,0,51,0,AB+SH
2005,2005-08-13,13:30,15:45,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Cephalopholis urodeta,Serranidae,7,20,0,0,1,51,0,AB+SH
2005,2005-08-05,13:40,15:25,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Chaetodon ornatissimus,Chaetodontidae,1,10,0,0,0,40,0,AB+SH
2005,2005-07-25,09:15,12:00,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Chaetodon ornatissimus,Chaetodontidae,4,50,1,0,0,51,0,AB+SH
2005,2005-08-13,13:30,15:45,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Chaetodon ornatissimus,Chaetodontidae,1,20,0,0,1,51,0,AB+SH
2005,2005-08-05,13:40,15:25,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Chaetodon pelewensis,Chaetodontidae,21,10,0,0,0,40,0,AB+SH
2005,2005-07-25,09:15,12:00,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Chaetodon pelewensis,Chaetodontidae,18,50,1,0,0,51,0,AB+SH
2005,2005-08-13,13:30,15:45,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Chaetodon pelewensis,Chaetodontidae,12,20,0,0,1,51,0,AB+SH
2005,2005-08-05,13:40,15:25,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Chaetodon quadrimaculatus,Chaetodontidae,2,10,0,0,0,40,0,AB+SH
2005,2005-07-25,09:15,12:00,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Chaetodon quadrimaculatus,Chaetodontidae,1,50,1,0,0,51,0,AB+SH
2005,2005-08-05,13:40,15:25,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Chaetodon reticulatus,Chaetodontidae,4,10,0,0,0,40,0,AB+SH
2005,2005-07-25,09:15,12:00,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Chaetodon reticulatus,Chaetodontidae,9,50,1,0,0,51,0,AB+SH
2005,2005-08-13,13:30,15:45,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Chaetodon reticulatus,Chaetodontidae,8,20,0,0,1,51,0,AB+SH
2005,2005-07-25,09:15,12:00,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Chaetodon unimaculatus,Chaetodontidae,2,50,1,0,0,51,0,AB+SH
2005,2005-08-13,13:30,15:45,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Chlorurus spilurus,Scaridae,24,20,0,0,1,51,0,AB+SH
2005,2005-07-25,09:15,12:00,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Chlorurus spilurus,Scaridae,10,50,1,0,0,51,0,AB+SH
2005,2005-08-05,13:40,15:25,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Chlorurus spilurus,Scaridae,15,10,0,0,0,40,0,AB+SH
2005,2005-07-25,09:15,12:00,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Chromis acares,Pomacentridae,204,50,1,0,0,51,0,AB+SH
2005,2005-08-05,13:40,15:25,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Chromis acares,Pomacentridae,432,10,0,0,0,40,0,AB+SH
2005,2005-08-13,13:30,15:45,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Chromis acares,Pomacentridae,775,20,0,0,1,51,0,AB+SH
2005,2005-07-25,09:15,12:00,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Chromis atripectoralis,Pomacentridae,2,50,1,0,0,51,0,AB+SH
2005,2005-08-05,13:40,15:25,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Chromis iomelas,Pomacentridae,64,10,0,0,0,40,0,AB+SH
2005,2005-07-25,09:15,12:00,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Chromis iomelas,Pomacentridae,219,50,1,0,0,51,0,AB+SH
2005,2005-08-13,13:30,15:45,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Chromis iomelas,Pomacentridae,18,20,0,0,1,51,0,AB+SH
2005,2005-08-05,13:40,15:25,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Chromis xanthura,Pomacentridae,7,10,0,0,0,40,0,AB+SH
2005,2005-07-25,09:15,12:00,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Chromis xanthura,Pomacentridae,7,50,1,0,0,51,0,AB+SH
2005,2005-08-13,13:30,15:45,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Chromis xanthura,Pomacentridae,15,20,0,0,1,51,0,AB+SH
2005,2005-08-05,13:40,15:25,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Cirrhilabrus exquisitus,Labridae,7,10,0,0,0,40,0,AB+SH
2005,2005-08-13,13:30,15:45,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Cirrhilabrus exquisitus,Labridae,7,20,0,0,1,51,0,AB+SH
2005,2005-07-25,09:15,12:00,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Cirrhilabrus scottorum,Labridae,17,50,1,0,0,51,0,AB+SH
2005,2005-08-05,13:40,15:25,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Cirrhilabrus scottorum,Labridae,51,10,0,0,0,40,0,AB+SH
2005,2005-08-13,13:30,15:45,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Cirrhilabrus scottorum,Labridae,16,20,0,0,1,51,0,AB+SH
2005,2005-07-25,09:15,12:00,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Ctenochaetus binotatus,Acanthuridae,6,50,1,0,0,51,0,AB+SH
2005,2005-08-05,13:40,15:25,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Ctenochaetus binotatus,Acanthuridae,6,10,0,0,0,40,0,AB+SH
2005,2005-08-13,13:30,15:45,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Ctenochaetus binotatus,Acanthuridae,10,20,0,0,1,51,0,AB+SH
2005,2005-08-05,13:40,15:25,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Ctenochaetus flavicauda,Acanthuridae,27,10,0,0,0,40,0,AB+SH
2005,2005-07-25,09:15,12:00,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Ctenochaetus flavicauda,Acanthuridae,18,50,1,0,0,51,0,AB+SH
2005,2005-08-13,13:30,15:45,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Ctenochaetus flavicauda,Acanthuridae,11,20,0,0,1,51,0,AB+SH
2005,2005-08-05,13:40,15:25,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Ctenochaetus striatus,Acanthuridae,8,10,0,0,0,40,0,AB+SH
2005,2005-07-25,09:15,12:00,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Ctenochaetus striatus,Acanthuridae,27,50,1,0,0,51,0,AB+SH
2005,2005-08-13,13:30,15:45,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Ctenochaetus striatus,Acanthuridae,69,20,0,0,1,51,0,AB+SH
2005,2005-08-05,13:40,15:25,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Dascyllus flavicaudus,Pomacentridae,5,10,0,0,0,40,0,AB+SH
2005,2005-07-25,09:15,12:00,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Dascyllus flavicaudus,Pomacentridae,1,50,1,0,0,51,0,AB+SH
2005,2005-08-13,13:30,15:45,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Dascyllus flavicaudus,Pomacentridae,6,20,0,0,1,51,0,AB+SH
2005,2005-08-05,13:40,15:25,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Epibulus insidiator,Labridae,4,10,0,0,0,40,0,AB+SH
2005,2005-07-25,09:15,12:00,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Epibulus insidiator,Labridae,2,50,1,0,0,51,0,AB+SH
2005,2005-08-13,13:30,15:45,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Epibulus insidiator,Labridae,1,20,0,0,1,51,0,AB+SH
2005,2005-08-05,13:40,15:25,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Fistularia commersonii,Fistulariidae,2,10,0,0,0,40,0,AB+SH
2005,2005-07-25,09:15,12:00,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Forcipiger longirostris,Chaetodontidae,3,50,1,0,0,51,0,AB+SH
2005,2005-08-05,13:40,15:25,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Forcipiger longirostris,Chaetodontidae,5,10,0,0,0,40,0,AB+SH
2005,2005-08-13,13:30,15:45,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Forcipiger longirostris,Chaetodontidae,7,20,0,0,1,51,0,AB+SH
2005,2005-08-05,13:40,15:25,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Gomphosus varius,Labridae,3,10,0,0,0,40,0,AB+SH
2005,2005-07-25,09:15,12:00,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Gomphosus varius,Labridae,12,50,1,0,0,51,0,AB+SH
2005,2005-08-13,13:30,15:45,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Gomphosus varius,Labridae,7,20,0,0,1,51,0,AB+SH
2005,2005-07-25,09:15,12:00,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Halichoeres hortulanus,Labridae,2,50,1,0,0,51,0,AB+SH
2005,2005-07-25,09:15,12:00,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Labroides bicolor,Labridae,1,50,1,0,0,51,0,AB+SH
2005,2005-08-13,13:30,15:45,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Labroides bicolor,Labridae,1,20,0,0,1,51,0,AB+SH
2005,2005-07-25,09:15,12:00,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Labroides dimidiatus,Labridae,2,50,1,0,0,51,0,AB+SH
2005,2005-08-13,13:30,15:45,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Labroides dimidiatus,Labridae,2,20,0,0,1,51,0,AB+SH
2005,2005-07-25,09:15,12:00,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Macropharyngodon meleagris,Labridae,2,50,1,0,0,51,0,AB+SH
2005,2005-08-05,13:40,15:25,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Macropharyngodon ornatus,Labridae,4,10,0,0,0,40,0,AB+SH
2005,2005-07-25,09:15,12:00,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Macropharyngodon ornatus,Labridae,2,50,1,0,0,51,0,AB+SH
2005,2005-08-13,13:30,15:45,LTER 1 Forereef Fish Transect 1 Swath 5 m,1,FO,1,5,Macropharyngodon ornatus,Labridae,4,20,0,0,1,51,0,AB+SH
